SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22023,1631093,22300814,2024-02-24,DET vs. ORL,L,34,3,14,0.214,2,6,0.333,0,0,0.0,0,0,0,7,0,1,2,2,8,1,2023-24,Home,ORL,Orlando Magic,109 - 112
22023,1631093,22300793,2024-02-22,DET @ IND,L,32,5,11,0.455,1,3,0.333,3,4,0.75,1,1,2,3,0,0,1,2,14,6,2023-24,Road,IND,Indiana Pacers,115 - 129
22023,1631093,22300787,2024-02-14,DET @ PHX,L,15,0,6,0.0,0,4,0.0,2,2,1.0,0,0,0,0,1,0,2,3,2,-10,2023-24,Road,PHX,Phoenix Suns,100 - 116
22023,1631093,22300776,2024-02-13,DET @ LAL,L,29,5,16,0.313,1,6,0.167,4,4,1.0,0,2,2,5,2,1,2,5,15,-7,2023-24,Road,LAL,Los Angeles Lakers,111 - 125
22023,1631093,22300749,2024-02-10,DET @ LAC,L,36,10,21,0.476,2,6,0.333,1,1,1.0,1,3,4,2,0,0,3,3,23,-4,2023-24,Road,LAC,Los Angeles Clippers,106 - 112
22023,1631093,22300741,2024-02-08,DET @ POR,W,48,8,21,0.381,7,7,1.0,3,6,0.5,0,3,3,4,0,0,6,4,26,3,2023-24,Road,POR,Portland Trail Blazers,128 - 122
22023,1631093,22300732,2024-02-07,DET @ SAC,W,38,13,23,0.565,5,7,0.714,6,6,1.0,2,4,6,7,0,0,5,3,37,10,2023-24,Road,SAC,Sacramento Kings,133 - 120
22023,1631093,22300704,2024-02-04,DET vs. ORL,L,35,7,12,0.583,2,4,0.5,2,2,1.0,0,3,3,3,1,1,3,3,18,-12,2023-24,Home,ORL,Orlando Magic,99 - 111
22023,1631093,22300688,2024-02-02,DET vs. LAC,L,34,11,18,0.611,3,8,0.375,3,6,0.5,5,2,7,3,0,0,3,2,28,5,2023-24,Home,LAC,Los Angeles Clippers,125 - 136
22023,1631093,22300675,2024-01-31,DET @ CLE,L,29,5,7,0.714,2,3,0.667,2,3,0.667,0,1,1,4,2,1,4,5,14,-21,2023-24,Road,CLE,Cleveland Cavaliers,121 - 128
22023,1631093,22300654,2024-01-28,DET vs. OKC,W,35,7,20,0.35,3,7,0.429,2,5,0.4,3,5,8,6,0,0,0,2,19,13,2023-24,Home,OKC,Oklahoma City Thunder,120 - 104
22023,1631093,22300642,2024-01-27,DET vs. WAS,L,26,4,8,0.5,2,3,0.667,0,0,0.0,2,2,4,1,0,2,3,3,10,1,2023-24,Home,WAS,Washington Wizards,104 - 118
22023,1631093,22300619,2024-01-24,DET vs. CHA,W,22,4,10,0.4,1,3,0.333,0,0,0.0,0,1,1,2,1,0,2,2,9,-11,2023-24,Home,CHA,Charlotte Hornets,113 - 106
22023,1631093,22300606,2024-01-22,DET vs. MIL,L,32,5,14,0.357,1,4,0.25,6,7,0.857,1,2,3,6,0,0,3,0,17,-23,2023-24,Home,MIL,Milwaukee Bucks,113 - 122
22023,1631093,22300592,2024-01-20,DET vs. MIL,L,32,6,16,0.375,2,5,0.4,4,7,0.571,2,4,6,6,0,1,3,5,18,-15,2023-24,Home,MIL,Milwaukee Bucks,135 - 141
22023,1631093,22300569,2024-01-17,DET vs. MIN,L,36,13,22,0.591,4,6,0.667,2,2,1.0,0,4,4,6,1,0,2,4,32,8,2023-24,Home,MIN,Minnesota Timberwolves,117 - 124
22023,1631093,22300558,2024-01-15,DET @ WAS,W,32,9,18,0.5,2,7,0.286,4,7,0.571,1,6,7,6,0,3,5,0,24,3,2023-24,Road,WAS,Washington Wizards,129 - 117
22023,1631093,22300534,2024-01-12,DET vs. HOU,L,28,8,19,0.421,1,6,0.167,1,4,0.25,5,2,7,8,0,1,3,3,18,7,2023-24,Home,HOU,Houston Rockets,110 - 112
22023,1631093,22300519,2024-01-10,DET vs. SAS,L,30,7,18,0.389,2,10,0.2,3,5,0.6,0,3,3,5,2,2,1,0,19,-5,2023-24,Home,SAS,San Antonio Spurs,108 - 130
22023,1631093,22300512,2024-01-09,DET vs. SAC,L,33,7,17,0.412,2,9,0.222,6,8,0.75,5,0,5,6,2,0,4,4,22,-15,2023-24,Home,SAC,Sacramento Kings,110 - 131
22023,1631093,22300502,2024-01-07,DET @ DEN,L,27,4,11,0.364,0,6,0.0,5,8,0.625,1,3,4,6,1,0,4,2,13,-16,2023-24,Road,DEN,Denver Nuggets,114 - 131
22023,1631093,22300490,2024-01-05,DET @ GSW,L,24,5,10,0.5,2,5,0.4,0,0,0.0,2,2,4,3,0,1,4,6,12,-1,2023-24,Road,GSW,Golden State Warriors,109 - 113
22023,1631093,22300474,2024-01-03,DET @ UTA,L,22,4,8,0.5,2,3,0.667,1,2,0.5,0,1,1,2,0,0,2,2,11,0,2023-24,Road,UTA,Utah Jazz,148 - 154
22023,1631093,22300453,2024-01-01,DET @ HOU,L,26,6,10,0.6,3,4,0.75,4,4,1.0,4,2,6,3,0,0,2,1,19,-19,2023-24,Road,HOU,Houston Rockets,113 - 136
22023,1631093,22300440,2023-12-30,DET vs. TOR,W,29,1,5,0.2,1,3,0.333,9,12,0.75,4,1,5,4,1,0,1,2,12,3,2023-24,Home,TOR,Toronto Raptors,129 - 127
22023,1631093,22300421,2023-12-28,DET @ BOS,L,33,8,15,0.533,3,5,0.6,3,5,0.6,5,5,10,4,0,1,3,6,22,8,2023-24,Road,BOS,Boston Celtics,122 - 128
22023,1631093,22300406,2023-12-26,DET vs. BKN,L,28,3,12,0.25,0,2,0.0,3,6,0.5,2,1,3,4,3,1,1,5,9,12,2023-24,Home,BKN,Brooklyn Nets,112 - 118
22023,1631093,22300394,2023-12-23,DET @ BKN,L,35,6,11,0.545,3,6,0.5,8,10,0.8,0,6,6,7,0,2,3,4,23,6,2023-24,Road,BKN,Brooklyn Nets,115 - 126
